Id,Label,timeset,0,1,2,3,4,5,6,componentnumber,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality,dynamic_indegree,dynamic_outdegree,dynamic_degree
2839,xabibenputa.bsky.social,,22,21.06353,166.268402,5.401197,29,0,"rgb(222,143,5)",0,29,0,29,29,0,29,10,0.237324,0.263514,129645.199544,0.00299,0,0.000903,134,7,1,0,0.029343,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
34,ritamaestre.bsky.social,,5,-111.952728,44.749592,5.367296,28,0,"rgb(204,120,188)",0,28,0,28,28,0,28,9,0.268357,0.298038,135127.715196,0.01005,0,0.000989,93,1,1,0,0.108665,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1693,rebcoco.bsky.social,,4,24.700932,-253.926178,5.367296,28,1,"rgb(213,94,0)",0,29,2,31,29,2,31,9,0.222584,0.240751,228153.415006,0.000007,0.000095,0.001018,135,6,4,0.037931,0.035872,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
0,punzadas.bsky.social,,26,231.831497,122.919449,5.258097,25,29,"rgb(202,145,97)",0,26,30,56,37,54,91,10,0.216079,0.236918,255262.340112,0.000497,0.000078,0.001214,153,13,1,0.0299,0.033001,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
2450,rubensanchez.tw,,3,25.441042,-73.061333,5.258097,25,0,"rgb(2,158,115)",0,25,0,25,25,0,25,10,0.239529,0.262726,90766.03646,0.012919,0,0.000592,154,25,1,0,0.025463,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1413,avym.bsky.social,,4,80.130646,-222.594376,5.178054,23,3,"rgb(213,94,0)",0,23,3,26,25,4,29,9,0.221959,0.239034,162004.430149,0,0.000095,0.001442,155,6,4,0.009058,0.024776,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
2481,ashleylynch.bsky.social,,27,-260.271515,-44.949165,5.135494,22,5,"rgb(251,175,228)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1590,tricianolfi.bsky.social,,4,52.375565,-254.177933,5.091042,21,3,"rgb(213,94,0)",0,21,3,24,23,3,26,9,0.222243,0.23927,162741.666997,0,0.000095,0.001346,157,6,4,0.002165,0.022391,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
305,proyectouna.mastodon.social.ap.brid.gy,,29,95.244537,179.350952,5.044522,20,2,"rgb(236,225,51)",0,21,3,24,27,9,36,10,0.216494,0.235497,140853.034032,0.000755,0,0.001272,158,5,1,0.052381,0.024638,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
3382,cadenaser.com,,7,132.232727,25.827372,5.044522,20,0,"rgb(251,175,228)",0,20,0,20,20,0,20,11,0.217174,0.246276,89515.8078,0.006993,0,0.000607,159,18,1,0.002632,0.020454,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
2872,malenko.bsky.social,,28,57.867279,103.069366,4.995732,19,1,"rgb(148,148,148)",0,19,1,20,21,1,22,10,0.228442,0.251647,82099.406664,0.002014,0,0.001253,160,26,1,0.002924,0.020576,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1565,joeleneoooo.bsky.social,,4,33.926918,-253.012512,4.944439,18,0,"rgb(213,94,0)",0,18,0,18,20,0,20,10,0.156459,0.164417,80065.165878,0,0,0.000778,156,6,4,0,0.018861,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
2099,trovador.bsky.social,,19,-5.63333,82.27639,4.944439,18,0,"rgb(236,225,51)",0,18,0,18,18,0,18,10,0.234147,0.25909,65012.778298,0.005818,0,0.000935,108,9,1,0,0.020886,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
3385,raquelmarcos.bsky.social,,30,-64.269432,-94.529526,4.944439,18,0,"rgb(86,180,233)",0,19,1,20,20,1,21,10,0.228065,0.251435,79585.379468,0.005522,0,0.000605,161,25,1,0.055556,0.02314,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
3444,fiofirefox.com,,31,287.378784,-36.082024,4.944439,18,2,"rgb(1,115,178)",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
4929,sintxaurrondo.bsky.social,,1,-57.655003,80.920341,4.944439,18,0,"rgb(1,115,178)",0,18,0,18,18,0,18,11,0.207043,0.23262,61084.872144,0.008542,0,0.0005,162,11,1,0,0.018106,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
4247,eduardosaldania.bsky.social,,7,127.534393,82.189049,4.890372,17,1,"rgb(251,175,228)",0,18,2,20,22,5,27,10,0.221926,0.243729,98023.602514,0.000237,0.000822,0.000717,46,8,1,0.064327,0.026407,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1338,patdorsey.bsky.social,,4,-45.609325,-163.819794,4.833213,16,11,"rgb(213,94,0)",0,16,11,27,18,12,30,9,0.222478,0.240061,149432.047452,0,0.000096,0.000883,172,6,4,0.006494,0.018237,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
4525,owenjones.bsky.social,,32,315.707184,83.150146,4.772589,15,0,"rgb(222,143,5)",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1390,fermiparasocks.bsky.social,,4,-93.072884,-175.843185,4.639057,13,2,"rgb(213,94,0)",0,13,2,15,13,2,15,9,0.221821,0.237974,117625.118422,0,0.000095,0.001003,173,6,4,0,0.013934,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
3770,loldemos.bsky.social,,14,-170.121658,37.432137,4.639057,13,24,"rgb(213,94,0)",0,13,24,37,19,37,56,10,0.229796,0.25497,77165.179309,0.000303,0.00223,0.000321,191,28,2,0.005435,0.016231,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
2560,bluedementia.bsky.social,,17,-146.466827,-45.029293,4.564949,12,3,"rgb(251,175,228)",0,12,3,15,14,4,18,12,0.181198,0.19425,61022.604101,0.000154,0,0.000958,192,24,1,0,0.012708,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1529,davidsongc.bsky.social,,4,30.981127,-180.882614,4.484907,11,5,"rgb(213,94,0)",0,11,5,16,11,5,16,9,0.221894,0.238007,96901.208983,0,0.000095,0.001402,193,6,4,0.00641,0.01256,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1377,televisionary.bsky.social,,4,-3.930717,-154.701248,4.397895,10,2,"rgb(213,94,0)",0,10,2,12,10,3,13,9,0.221959,0.238092,78456.780627,0,0.000095,0.000459,194,6,4,0.018182,0.010913,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
6331,conchilillo.bsky.social,,15,-30.261351,203.040848,4.397895,10,4,"rgb(204,120,188)",0,10,4,14,11,5,16,10,0.215002,0.233377,67726.70145,0.000115,0.000335,0.00042,197,29,1,0.00641,0.010174,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1535,amagicreflexham.bsky.social,,4,24.423103,-167.143539,4.302585,9,1,"rgb(213,94,0)",0,9,1,10,9,1,10,10,0.181772,0.190866,45497.023304,0.000007,0,0.000887,193,6,4,0.027778,0.011392,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
2086,misandry.bsky.social,,33,-317.202881,3.334697,4.302585,9,0,"rgb(2,158,115)",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
3368,bdavewalters.bsky.social,,34,-200.411926,-243.930222,4.302585,9,0,"rgb(213,94,0)",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
4215,geocelia.bsky.social,,7,128.691086,63.65575,4.302585,9,2,"rgb(251,175,228)",0,10,3,13,30,23,53,11,0.205449,0.229058,37851.181452,0.002468,0.000002,0.000237,199,8,1,0.1,0.011568,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1138,disnothus.bsky.social,,10,105.439613,-120.438141,4.197225,8,9,"rgb(86,180,233)",0,8,9,17,9,9,18,10,0.164153,0.178017,123360.7138,0,0,0.000474,202,4,5,0.025641,0.009718,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1514,koe-teacher.bsky.social,,4,-90.207054,-195.609543,4.197225,8,2,"rgb(213,94,0)",0,8,2,10,8,2,10,9,0.190168,0.199278,51335.755711,0,0,0.000559,204,6,4,0,0.008404,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
1615,sorenwilliams.bsky.social,,4,45.055729,-233.571335,4.197225,8,1,"rgb(213,94,0)",0,8,1,9,8,1,9,8,0.22502,0.240042,152101.37172,0.000004,0.000095,0.00037,164,6,4,0.013889,0.009311,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
2876,ervo.bsky.social,,1,54.87392,-55.099079,4.197225,8,6,"rgb(1,115,178)",0,8,6,14,8,6,14,10,0.244221,0.278737,46987.388916,0.005456,0.033892,0.000306,207,11,1,0.030303,0.008576,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
4977,putxo33.bsky.social,,19,113.264793,106.938034,4.197225,8,6,"rgb(236,225,51)",0,8,6,14,9,7,16,11,0.21533,0.236776,55486.640838,0.00065,0.000693,0.000507,114,9,1,0.009091,0.022507,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
95,ignaciopato.bsky.social,,6,142.908005,207.658081,4.079442,7,3,"rgb(202,145,97)",0,8,4,12,8,4,12,9,0.263488,0.293925,95727.757997,0.002174,0.001787,0.000728,114,3,1,0.152778,0.09368,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
113,esnorquel.bsky.social,,19,15.630826,155.067001,4.079442,7,1,"rgb(236,225,51)",0,7,1,8,7,1,8,9,0.256513,0.282388,30336.824871,0.002072,0.000004,0.000708,22,24,1,0,0.087279,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
182,garciasantonja.bsky.social,,6,96.611839,-46.70892,4.079442,7,6,"rgb(202,145,97)",0,8,7,15,12,9,21,11,0.211351,0.237212,30664.446932,0.001251,0.001794,0.000832,114,3,1,0.232143,0.044452,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
483,mariaramossalgado.bsky.social,,28,34.046764,153.349838,4.079442,7,3,"rgb(148,148,148)",0,8,4,12,11,7,18,10,0.212874,0.229423,32082.987264,0.000615,0,0.000363,209,26,1,0.138889,0.009345,"<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>","<[2024-10-01, 2024-10-02, 0]; [2024-10-02, 2024-10-03, 0]; [2024-10-03, 2024-10-04, 0]; [2024-10-04, 2024-10-05, 0]>"
